,d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
800,12.0,14.0,Akali,Side.red,0.0,0.0,282.0,0.0,5.0,,5.0,15.0,1.0,18414.0,,23.0,103075,11175,TopLane_Jungle,Many
801,4.0,3.0,Braum,Side.blue,11.0,0.0,388.0,0.0,5.0,2.2,0.0,11.0,31.0,15855.0,0.0,81.0,17093,6195,Other,Few
802,11.0,6.0,Hecarim,Side.red,8.0,0.0,13207.0,0.0,7.0,1.7142857142857142,4.0,13.0,21.0,42959.0,0.0,14.0,155832,9989,TopLane_Jungle,Few
803,4.0,12.0,Akali,Side.red,0.0,0.0,0.0,0.0,5.0,2.4,12.0,13.0,2.0,20922.0,0.0,8.0,67703,9670,TopLane_Jungle,Many
804,4.0,12.0,Viktor,Side.red,9.0,3161.0,11893.0,3161.0,12.0,1.8333333333333333,13.0,18.0,31.0,31301.0,2.0,34.0,250139,17524,Other,Many
805,4.0,11.0,,Side.red,,0.0,10979.0,0.0,4.0,2.75,5.0,14.0,6.0,25992.0,0.0,28.0,143610,10846,TopLane_Jungle,Few
806,12.0,4.0,Jax,Side.red,0.0,1047.0,1047.0,1047.0,10.0,0.2,2.0,10.0,10.0,18941.0,0.0,4.0,47362,5492,TopLane_Jungle,Few
807,12.0,4.0,Akshan,Side.red,8.0,8246.0,13298.0,8246.0,5.0,5.6,20.0,18.0,5.0,25688.0,4.0,26.0,234592,20360,TopLane_Jungle,Many
808,4.0,12.0,Yone,Side.red,1.0,763.0,910.0,763.0,8.0,0.375,2.0,10.0,7.0,12909.0,0.0,8.0,56692,6049,Other,Many
809,4.0,3.0,Thresh,Side.blue,,117.0,218.0,117.0,4.0,2.0,0.0,,25.0,10023.0,0.0,38.0,15112,4706,Other,Few
810,3.0,4.0,Ezreal,Side.blue,11.0,690.0,12046.0,690.0,13.0,1.4615384615384617,,16.0,6.0,39292.0,0.0,31.0,141515,14765,Other,Many
811,4.0,11.0,Volibear,Side.blue,4.0,1374.0,12010.0,1374.0,0.0,13.0,9.0,11.0,15.0,10337.0,1.0,13.0,79819,9102,TopLane_Jungle,Few
812,3.0,4.0,Jinx,Side.red,8.0,7585.0,11772.0,7585.0,,4.0,8.0,13.0,13.0,9817.0,2.0,22.0,126324,11581,Other,Many
813,,4.0,Viego,Side.blue,3.0,901.0,9471.0,901.0,5.0,2.0,7.0,14.0,8.0,22982.0,0.0,17.0,137508,11096,TopLane_Jungle,Few
814,11.0,4.0,Zed,Side.red,5.0,1699.0,22734.0,1699.0,3.0,3.0,4.0,15.0,,21790.0,2.0,25.0,151940,11482,TopLane_Jungle,Few
815,12.0,4.0,Gragas,Side.red,,925.0,2779.0,925.0,7.0,0.8571428571428571,3.0,14.0,34.0,27224.0,0.0,18.0,97084,9368,TopLane_Jungle,Many
816,4.0,7.0,Samira,Side.red,2.0,1179.0,2771.0,,13.0,0.2307692307692308,1.0,11.0,1.0,23390.0,1.0,9.0,89436,8323,Other,Many
817,,4.0,Irelia,Side.red,4.0,3670.0,3670.0,3670.0,10.0,1.0,6.0,13.0,19.0,30755.0,0.0,,147684,11451,Other,Many
818,3.0,4.0,Jhin,,3.0,0.0,4331.0,0.0,5.0,1.6,5.0,14.0,16.0,17074.0,0.0,19.0,123767,11050,Other,Many
819,12.0,4.0,Renekton,Side.blue,12.0,,4479.0,4109.0,4.0,3.75,3.0,16.0,21.0,34832.0,2.0,22.0,140060,12134,Other,Many
820,4.0,12.0,Veigar,Side.red,4.0,966.0,2079.0,966.0,10.0,1.0,6.0,11.0,21.0,17574.0,0.0,17.0,83297,9258,Other,Many
821,4.0,,Ezreal,Side.red,9.0,1076.0,1264.0,1076.0,11.0,0.9090909090909092,1.0,12.0,0.0,17095.0,0.0,10.0,81048,8590,Other,Many
822,11.0,14.0,Akshan,Side.blue,9.0,1039.0,10451.0,1039.0,3.0,6.0,9.0,13.0,8.0,15319.0,1.0,9.0,101777,9575,TopLane_Jungle,Few
823,4.0,12.0,Akali,Side.red,7.0,1248.0,1662.0,1248.0,,3.75,8.0,13.0,3.0,17786.0,0.0,22.0,74842,9636,Other,Many
824,3.0,4.0,Jinx,Side.red,3.0,3359.0,6953.0,3359.0,7.0,0.7142857142857143,,13.0,7.0,15989.0,1.0,27.0,106951,9570,Other,Many
825,4.0,12.0,Irelia,Side.red,4.0,4680.0,14311.0,4680.0,6.0,,11.0,17.0,13.0,29478.0,2.0,28.0,200123,17117,Other,Many
826,14.0,4.0,Sett,Side.blue,16.0,366.0,766.0,366.0,5.0,3.8,3.0,12.0,22.0,22430.0,0.0,73.0,43123,8280,Other,Few
827,7.0,4.0,Jhin,Side.blue,6.0,4240.0,4240.0,4240.0,1.0,9.0,3.0,11.0,7.0,,3.0,9.0,101271,9120,Other,Many
828,7.0,3.0,Yuumi,Side.red,2.0,0.0,0.0,0.0,3.0,1.6666666666666667,3.0,9.0,6.0,4719.0,0.0,16.0,10034,5448,Other,Few
829,14.0,4.0,Akshan,Side.blue,3.0,2189.0,5829.0,2189.0,7.0,2.142857142857143,12.0,17.0,3.0,24498.0,1.0,34.0,261477,16413,Other,Many
830,1.0,4.0,Jinx,Side.blue,5.0,3168.0,14477.0,3168.0,5.0,2.8,9.0,15.0,13.0,15034.0,1.0,29.0,192883,14412,Other,Many
831,4.0,11.0,,Side.blue,5.0,0.0,9586.0,0.0,5.0,1.8,4.0,13.0,4.0,21421.0,0.0,35.0,113339,8338,TopLane_Jungle,Few
832,4.0,3.0,Lulu,Side.red,4.0,0.0,514.0,0.0,6.0,0.8333333333333334,1.0,9.0,24.0,9443.0,0.0,39.0,7366,4751,Other,Few
833,6.0,4.0,Garen,Side.blue,2.0,3257.0,4037.0,3257.0,0.0,6.0,4.0,13.0,19.0,11782.0,1.0,,105591,8947,TopLane_Jungle,Many
834,4.0,14.0,Syndra,Side.red,7.0,3667.0,4892.0,3667.0,6.0,3.333333333333333,13.0,15.0,26.0,18245.0,0.0,22.0,123514,14752,Other,Many
835,14.0,4.0,,Side.red,16.0,1402.0,1868.0,1402.0,4.0,5.0,4.0,11.0,23.0,8532.0,1.0,56.0,15800,8767,Other,Few
836,4.0,12.0,,Side.blue,2.0,622.0,1732.0,622.0,5.0,1.0,3.0,13.0,39.0,20140.0,0.0,17.0,93822,8907,Other,Many
837,4.0,6.0,Tryndamere,Side.blue,1.0,5980.0,6439.0,5980.0,7.0,0.5714285714285714,3.0,,7.0,24738.0,,14.0,134225,10205,TopLane_Jungle,Many
838,4.0,12.0,Rumble,Side.blue,4.0,1253.0,1487.0,1253.0,4.0,1.0,0.0,12.0,7.0,11946.0,1.0,6.0,75813,6421,Other,Many
839,4.0,14.0,Renekton,Side.blue,1.0,1522.0,5613.0,1522.0,7.0,0.7142857142857143,,11.0,11.0,,0.0,37.0,39443,7027,Other,Few
840,4.0,14.0,Yasuo,Side.red,2.0,3308.0,6957.0,3308.0,4.0,,2.0,12.0,10.0,14592.0,1.0,11.0,94438,7453,Other,Many
841,14.0,4.0,Zilean,Side.blue,15.0,1301.0,2849.0,1301.0,7.0,2.4285714285714284,2.0,14.0,18.0,15502.0,0.0,69.0,27015,8624,Other,Few
842,7.0,4.0,Jhin,Side.blue,,1431.0,9247.0,1431.0,5.0,2.4,5.0,15.0,15.0,21010.0,0.0,39.0,150949,11234,Other,Many
843,4.0,12.0,Sylas,Side.blue,8.0,3391.0,3391.0,3391.0,,7.5,7.0,17.0,34.0,25926.0,1.0,20.0,136238,13320,Other,Many
844,14.0,4.0,Zilean,Side.red,15.0,55.0,654.0,55.0,7.0,2.7142857142857144,,15.0,33.0,,0.0,117.0,51400,11236,Other,Few
845,12.0,4.0,Kayle,Side.red,2.0,,8073.0,1013.0,5.0,0.8,2.0,13.0,5.0,17400.0,0.0,19.0,103406,7997,TopLane_Jungle,Many
846,12.0,14.0,Katarina,Side.blue,,7951.0,10206.0,7951.0,2.0,11.0,13.0,16.0,2.0,20396.0,2.0,,168943,15883,TopLane_Jungle,Many
847,4.0,3.0,MissFortune,Side.blue,1.0,3097.0,3097.0,3097.0,5.0,0.4,1.0,,,14070.0,1.0,26.0,125031,9941,Other,Many
848,14.0,4.0,,Side.red,4.0,275.0,275.0,275.0,8.0,1.125,5.0,15.0,20.0,19553.0,0.0,20.0,126572,11609,Other,Many
849,,7.0,Senna,Side.red,15.0,6894.0,13553.0,6894.0,5.0,4.8,9.0,12.0,26.0,12661.0,1.0,45.0,48968,10131,TopLane_Jungle,Few
850,11.0,4.0,Fiddlesticks,Side.blue,5.0,1794.0,28359.0,1794.0,3.0,4.666666666666667,9.0,14.0,20.0,17832.0,2.0,44.0,139159,10533,TopLane_Jungle,Few
851,11.0,4.0,Kindred,Side.blue,6.0,1312.0,12689.0,,6.0,1.6666666666666667,4.0,13.0,11.0,23485.0,0.0,23.0,141230,10161,TopLane_Jungle,Few
852,4.0,7.0,Xayah,Side.blue,4.0,0.0,972.0,0.0,9.0,1.3333333333333333,8.0,11.0,10.0,12804.0,0.0,9.0,68021,10346,Other,Many
853,4.0,12.0,Yone,Side.red,12.0,,31886.0,2715.0,5.0,4.6,11.0,17.0,26.0,31537.0,3.0,34.0,223393,16278,Other,Many
854,4.0,12.0,Jayce,Side.blue,6.0,8066.0,,8066.0,3.0,,5.0,16.0,5.0,11796.0,2.0,,140016,12358,TopLane_Jungle,Many
855,4.0,12.0,Sylas,Side.blue,9.0,1294.0,1294.0,1294.0,2.0,9.0,9.0,14.0,26.0,22179.0,0.0,20.0,81336,10673,Other,Many
856,4.0,,Rumble,Side.blue,11.0,1845.0,2722.0,1845.0,3.0,5.666666666666668,6.0,12.0,,15219.0,1.0,12.0,84958,9503,Other,Many
857,11.0,4.0,Nunu,Side.blue,10.0,0.0,8313.0,0.0,6.0,1.8333333333333333,1.0,12.0,,26431.0,0.0,21.0,94042,7511,TopLane_Jungle,Few
858,14.0,4.0,Thresh,Side.red,4.0,0.0,,0.0,7.0,0.5714285714285714,0.0,10.0,31.0,13747.0,0.0,39.0,13198,4882,Other,Few
859,4.0,11.0,Graves,Side.blue,5.0,197.0,,197.0,2.0,,3.0,12.0,10.0,11352.0,1.0,24.0,127374,9080,TopLane_Jungle,Few
860,4.0,1.0,Xerath,,13.0,2266.0,4026.0,2266.0,5.0,4.6,10.0,18.0,20.0,16016.0,1.0,32.0,229520,15933,Other,Many
861,4.0,7.0,Jhin,Side.red,9.0,598.0,5107.0,598.0,8.0,1.875,6.0,14.0,33.0,19334.0,0.0,22.0,145619,12258,Other,Many
862,4.0,12.0,Seraphine,Side.blue,5.0,697.0,697.0,697.0,4.0,1.25,0.0,11.0,8.0,8516.0,0.0,14.0,79883,6322,Other,Many
863,14.0,4.0,Vi,Side.red,9.0,5169.0,8013.0,5169.0,4.0,5.75,14.0,16.0,28.0,29683.0,2.0,27.0,141191,14049,Other,Many
864,4.0,11.0,Talon,Side.red,6.0,654.0,31745.0,,7.0,2.2857142857142856,10.0,16.0,13.0,36199.0,2.0,64.0,212511,15023,TopLane_Jungle,Few
865,7.0,,Swain,Side.blue,12.0,7805.0,13516.0,7805.0,5.0,4.2,9.0,15.0,29.0,21807.0,3.0,26.0,138287,12766,Other,Many
866,12.0,4.0,,Side.blue,2.0,0.0,6916.0,0.0,2.0,3.5,5.0,13.0,,10549.0,0.0,24.0,111151,9270,Other,Many
867,11.0,4.0,Karthus,Side.blue,12.0,637.0,22593.0,637.0,6.0,3.333333333333333,8.0,18.0,19.0,31084.0,1.0,41.0,323860,16465,TopLane_Jungle,Many
868,4.0,1.0,Xayah,Side.blue,0.0,1187.0,1187.0,1187.0,2.0,2.5,5.0,9.0,4.0,6311.0,0.0,13.0,44084,5944,Other,Few
869,1.0,4.0,Samira,,8.0,6649.0,11910.0,6649.0,0.0,14.0,6.0,13.0,4.0,8321.0,2.0,27.0,139075,12360,Other,Many
870,4.0,3.0,Jhin,Side.red,7.0,5547.0,5547.0,5547.0,3.0,4.0,5.0,13.0,16.0,7859.0,1.0,22.0,97834,9997,Other,Many
871,4.0,,Fiora,Side.red,,,4154.0,,3.0,2.6666666666666665,5.0,12.0,6.0,18300.0,1.0,14.0,71740,8508,TopLane_Jungle,Many
872,6.0,4.0,Tryndamere,Side.blue,2.0,3101.0,5346.0,3101.0,2.0,1.5,1.0,12.0,10.0,14624.0,1.0,8.0,92795,7828,TopLane_Jungle,Many
873,4.0,7.0,Seraphine,Side.red,10.0,1054.0,3083.0,1054.0,8.0,,1.0,14.0,24.0,21488.0,1.0,35.0,103955,10156,Other,Many
874,3.0,4.0,Aphelios,Side.blue,1.0,2171.0,2267.0,2171.0,6.0,,0.0,11.0,11.0,14559.0,0.0,17.0,99313,7540,Other,Many
875,4.0,12.0,Lux,Side.blue,13.0,879.0,,879.0,4.0,6.0,11.0,,25.0,13952.0,1.0,26.0,125362,13147,Other,Many
876,4.0,12.0,Fiora,Side.red,2.0,3893.0,3893.0,3893.0,3.0,2.6666666666666665,6.0,12.0,5.0,17434.0,1.0,22.0,64288,8794,TopLane_Jungle,Many
877,4.0,14.0,Karma,Side.blue,11.0,47.0,385.0,47.0,7.0,1.5714285714285714,0.0,13.0,23.0,17647.0,0.0,64.0,26689,7226,Other,Few
878,14.0,12.0,Akali,Side.blue,7.0,1325.0,1325.0,1325.0,4.0,2.5,3.0,13.0,1.0,13253.0,0.0,11.0,70567,8405,TopLane_Jungle,Many
879,4.0,11.0,Graves,Side.red,8.0,1906.0,44632.0,1906.0,9.0,2.0,10.0,18.0,32.0,31892.0,2.0,36.0,311059,16328,TopLane_Jungle,Many
880,11.0,4.0,Ekko,Side.red,11.0,722.0,26826.0,722.0,4.0,5.25,10.0,17.0,31.0,35766.0,1.0,23.0,247989,16396,TopLane_Jungle,Many
881,3.0,4.0,Thresh,Side.red,8.0,419.0,419.0,419.0,1.0,9.0,1.0,10.0,9.0,5086.0,0.0,34.0,12636,5447,Other,Few
882,14.0,4.0,Camille,Side.red,2.0,2128.0,2128.0,2128.0,8.0,1.5,10.0,14.0,16.0,,1.0,10.0,103448,12232,Other,Many
883,14.0,12.0,Akali,Side.red,,1607.0,1607.0,1607.0,4.0,1.0,2.0,14.0,0.0,15040.0,0.0,13.0,83619,8569,TopLane_Jungle,Many
884,,4.0,Samira,Side.blue,10.0,2517.0,6834.0,2517.0,14.0,,6.0,15.0,5.0,33301.0,2.0,32.0,119293,12242,Other,Many
885,4.0,3.0,Rakan,Side.red,16.0,861.0,,861.0,,2.6666666666666665,0.0,11.0,27.0,,1.0,74.0,19515,6138,Other,Few
886,,4.0,Zed,Side.red,4.0,,28698.0,6387.0,11.0,1.3636363636363635,11.0,18.0,16.0,39911.0,3.0,17.0,272866,18377,Other,Many
887,,14.0,Lux,Side.red,,984.0,984.0,984.0,9.0,1.0,4.0,10.0,42.0,12287.0,0.0,46.0,35279,7061,TopLane_Jungle,Few
888,14.0,4.0,Alistar,Side.red,11.0,747.0,1918.0,747.0,6.0,3.0,7.0,13.0,43.0,21547.0,1.0,59.0,20400,9289,Other,Few
889,14.0,4.0,Nautilus,Side.red,10.0,0.0,2106.0,0.0,0.0,12.0,2.0,10.0,29.0,7132.0,0.0,64.0,20761,6563,Other,Few
890,4.0,12.0,Leblanc,Side.blue,13.0,2537.0,7299.0,,3.0,5.333333333333333,,15.0,17.0,26866.0,1.0,20.0,106275,10375,Other,Many
891,14.0,12.0,Ekko,Side.blue,0.0,513.0,678.0,513.0,5.0,0.6,3.0,12.0,4.0,13202.0,0.0,15.0,84275,7098,Other,Many
892,4.0,7.0,Sona,Side.red,11.0,2012.0,4695.0,2012.0,2.0,5.5,0.0,12.0,5.0,13933.0,0.0,50.0,39349,8426,Other,Few
893,12.0,4.0,Kennen,Side.blue,2.0,,15936.0,8570.0,,3.5,12.0,17.0,36.0,18407.0,5.0,18.0,165882,15879,TopLane_Jungle,Many
894,1.0,4.0,Lucian,Side.red,3.0,278.0,474.0,278.0,6.0,0.6666666666666666,1.0,11.0,0.0,10359.0,0.0,20.0,72483,6503,Other,Many
895,4.0,14.0,Seraphine,Side.red,8.0,847.0,847.0,847.0,10.0,1.2,,10.0,15.0,14861.0,0.0,49.0,26416,7127,Other,Few
896,7.0,4.0,Swain,Side.red,4.0,0.0,,0.0,7.0,0.8571428571428571,2.0,12.0,19.0,17354.0,0.0,17.0,98551,8027,Other,Many
897,14.0,4.0,Yone,Side.red,2.0,6912.0,13998.0,6912.0,6.0,1.5,7.0,16.0,18.0,26059.0,2.0,18.0,229960,13856,Other,Many
898,4.0,14.0,Rakan,Side.blue,15.0,,4096.0,526.0,2.0,9.0,3.0,11.0,20.0,7637.0,,27.0,18608,6842,Other,Few
899,4.0,11.0,LeeSin,Side.blue,16.0,1436.0,21712.0,1436.0,9.0,2.4444444444444446,6.0,18.0,15.0,49947.0,,59.0,173460,14633,TopLane_Jungle,Few
900,4.0,11.0,MasterYi,Side.red,,698.0,36343.0,698.0,5.0,3.4,5.0,15.0,4.0,21762.0,1.0,32.0,178776,12051,TopLane_Jungle,Few
901,14.0,12.0,Viego,Side.blue,3.0,9398.0,18461.0,9398.0,6.0,1.8333333333333333,,18.0,16.0,31703.0,3.0,57.0,258378,17360,TopLane_Jungle,Many
902,1.0,4.0,Vayne,Side.blue,4.0,0.0,5779.0,0.0,6.0,1.6666666666666667,6.0,15.0,16.0,21834.0,0.0,48.0,204698,14533,Other,Many
903,12.0,4.0,Ekko,Side.blue,3.0,0.0,0.0,0.0,4.0,1.0,1.0,10.0,5.0,11311.0,0.0,7.0,39480,5079,Other,Few
904,12.0,4.0,,Side.blue,12.0,3097.0,4423.0,3097.0,3.0,6.333333333333332,7.0,13.0,30.0,13435.0,1.0,28.0,95895,10594,Other,Many
905,4.0,3.0,Xayah,,4.0,4132.0,12203.0,,4.0,1.75,3.0,14.0,8.0,11020.0,3.0,21.0,123798,10071,Other,Many
906,14.0,4.0,Brand,Side.blue,14.0,1131.0,16552.0,1131.0,7.0,2.7142857142857144,5.0,13.0,30.0,20713.0,1.0,73.0,47484,10557,Other,Few
907,11.0,4.0,Vi,Side.blue,5.0,0.0,6007.0,0.0,7.0,1.4285714285714286,5.0,13.0,18.0,,0.0,24.0,132054,10019,TopLane_Jungle,Few
908,11.0,4.0,Vi,Side.red,7.0,0.0,13977.0,0.0,6.0,1.3333333333333333,1.0,11.0,25.0,18877.0,0.0,24.0,94883,7420,TopLane_Jungle,Few
909,,12.0,Sivir,Side.red,12.0,5830.0,15122.0,5830.0,2.0,8.5,,14.0,2.0,17715.0,,18.0,141120,10467,Other,Many
910,14.0,4.0,Akshan,Side.blue,9.0,3800.0,,,4.0,4.25,8.0,15.0,0.0,14029.0,3.0,15.0,128378,11757,Other,Many
911,4.0,14.0,Yasuo,Side.blue,,0.0,0.0,0.0,10.0,0.7,,12.0,19.0,17702.0,0.0,10.0,77414,6898,Other,Many
912,12.0,4.0,Vex,Side.blue,2.0,1818.0,2082.0,1818.0,8.0,0.625,3.0,12.0,29.0,,0.0,13.0,84999,7618,Other,Many
913,14.0,4.0,Pyke,Side.red,9.0,379.0,379.0,379.0,8.0,1.625,4.0,,21.0,21373.0,0.0,,27750,11265,Other,Few
914,7.0,,Aphelios,Side.blue,12.0,3643.0,10993.0,3643.0,7.0,2.7142857142857144,7.0,16.0,24.0,25035.0,2.0,23.0,198564,14474,Other,Many
915,6.0,11.0,Hecarim,Side.red,9.0,0.0,32419.0,0.0,1.0,24.0,15.0,16.0,27.0,26521.0,0.0,23.0,195168,14220,TopLane_Jungle,Few
916,4.0,7.0,Jhin,Side.red,0.0,189.0,189.0,189.0,3.0,0.3333333333333333,1.0,11.0,10.0,12142.0,0.0,13.0,82581,6881,Other,Many
917,4.0,3.0,Nami,Side.red,13.0,656.0,762.0,656.0,7.0,2.2857142857142856,3.0,12.0,36.0,17321.0,0.0,69.0,20503,7884,Other,Few
918,4.0,3.0,Jinx,Side.blue,3.0,3794.0,9283.0,3794.0,5.0,2.0,7.0,15.0,21.0,14964.0,1.0,22.0,233353,14592,Other,Many
919,6.0,11.0,Udyr,Side.blue,5.0,0.0,17486.0,,8.0,1.125,4.0,13.0,28.0,28826.0,0.0,12.0,141165,9523,TopLane_Jungle,Few
920,4.0,3.0,Jhin,Side.red,5.0,980.0,1990.0,980.0,1.0,8.0,3.0,11.0,18.0,3884.0,1.0,24.0,70830,7792,Other,Many
921,3.0,4.0,Jhin,Side.blue,8.0,2794.0,15343.0,2794.0,10.0,1.9,11.0,15.0,27.0,20404.0,2.0,13.0,196009,14281,Other,Many
922,4.0,11.0,Olaf,Side.red,16.0,2789.0,40231.0,2789.0,1.0,24.0,8.0,16.0,20.0,36554.0,4.0,36.0,187404,12253,TopLane_Jungle,Few
923,7.0,4.0,Ezreal,Side.red,6.0,2820.0,15259.0,2820.0,2.0,5.0,4.0,13.0,0.0,10386.0,1.0,6.0,105937,10156,Other,Many
924,4.0,6.0,Darius,Side.blue,7.0,5843.0,6983.0,5843.0,6.0,1.3333333333333333,1.0,14.0,14.0,23498.0,3.0,29.0,111877,10285,TopLane_Jungle,Many
925,7.0,3.0,Yuumi,,8.0,501.0,1689.0,501.0,4.0,2.5,,11.0,20.0,7658.0,0.0,49.0,14716,6709,Other,Few
926,14.0,4.0,Rakan,Side.blue,18.0,0.0,0.0,0.0,11.0,1.818181818181818,2.0,14.0,37.0,33160.0,0.0,132.0,26367,9097,Other,Few
927,6.0,11.0,Hecarim,Side.red,11.0,749.0,24754.0,749.0,7.0,1.8571428571428568,2.0,17.0,17.0,39082.0,2.0,30.0,203719,12239,TopLane_Jungle,Few
928,4.0,12.0,Vex,Side.red,2.0,2374.0,3438.0,2374.0,1.0,7.0,5.0,10.0,15.0,,1.0,14.0,61603,6940,Other,Many
929,11.0,4.0,Viego,Side.blue,11.0,590.0,27499.0,590.0,11.0,1.0909090909090908,1.0,,7.0,33400.0,2.0,23.0,140481,10338,TopLane_Jungle,Few
930,4.0,12.0,Sett,Side.blue,5.0,4734.0,4734.0,4734.0,2.0,7.5,10.0,16.0,19.0,26828.0,2.0,22.0,156680,15147,TopLane_Jungle,Many
931,6.0,12.0,Nocturne,,2.0,4165.0,8478.0,4165.0,7.0,1.0,5.0,,161.0,27835.0,,12.0,158089,11607,TopLane_Jungle,Many
932,3.0,4.0,Senna,Side.red,17.0,2933.0,8258.0,2933.0,4.0,5.0,3.0,14.0,36.0,14528.0,1.0,52.0,44213,9126,Other,Few
933,14.0,12.0,Fizz,Side.red,19.0,7467.0,8796.0,7467.0,9.0,3.0,8.0,18.0,26.0,33492.0,3.0,29.0,183335,16430,Other,Many
934,12.0,4.0,Ahri,,3.0,1260.0,,1260.0,5.0,1.4,4.0,13.0,20.0,13463.0,0.0,22.0,83149,8610,Other,Many
935,4.0,12.0,,Side.blue,3.0,11305.0,11305.0,11305.0,2.0,2.0,1.0,13.0,4.0,9658.0,3.0,6.0,65141,7985,TopLane_Jungle,Many
936,4.0,14.0,Braum,Side.red,11.0,235.0,1147.0,,4.0,4.0,5.0,,27.0,15170.0,0.0,39.0,18970,8097,Other,Few
937,4.0,12.0,Poppy,Side.blue,2.0,1650.0,1650.0,1650.0,4.0,1.0,2.0,13.0,,20786.0,0.0,18.0,99439,7744,TopLane_Jungle,Many
938,4.0,12.0,Fiora,Side.red,2.0,4786.0,8388.0,4786.0,0.0,11.0,9.0,14.0,7.0,15949.0,1.0,20.0,91851,10224,TopLane_Jungle,Many
939,4.0,3.0,Seraphine,Side.blue,,3244.0,6133.0,3244.0,5.0,5.4,5.0,,26.0,17216.0,1.0,61.0,76696,10950,Other,Few
940,4.0,12.0,TwistedFate,Side.blue,11.0,2504.0,6667.0,2504.0,6.0,2.833333333333333,,15.0,40.0,22924.0,0.0,22.0,127986,11861,Other,Many
941,4.0,12.0,Veigar,Side.red,1.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,10.0,8.0,9235.0,0.0,8.0,39542,4910,Other,Few
942,4.0,14.0,Sett,Side.blue,12.0,816.0,3226.0,,14.0,1.0714285714285714,3.0,14.0,66.0,39087.0,0.0,,46940,9743,Other,Few
943,4.0,11.0,MasterYi,,6.0,723.0,9837.0,723.0,4.0,2.5,4.0,12.0,3.0,15933.0,0.0,19.0,109504,8306,TopLane_Jungle,Few
944,4.0,14.0,Teemo,Side.red,4.0,,11920.0,4123.0,,1.3333333333333333,,16.0,26.0,19064.0,1.0,20.0,114249,11562,TopLane_Jungle,Many
945,12.0,,Mordekaiser,Side.red,5.0,2599.0,11519.0,,1.0,12.0,7.0,14.0,3.0,12665.0,1.0,7.0,103024,10458,TopLane_Jungle,Many
946,11.0,,Zed,Side.blue,3.0,0.0,4286.0,0.0,5.0,2.0,7.0,15.0,5.0,29737.0,0.0,20.0,162169,10730,TopLane_Jungle,Few
947,11.0,4.0,JarvanIV,Side.blue,8.0,0.0,7051.0,0.0,8.0,1.5,4.0,11.0,14.0,20805.0,0.0,12.0,61146,7787,TopLane_Jungle,Few
948,12.0,4.0,Yone,Side.red,7.0,3165.0,5464.0,3165.0,3.0,5.0,8.0,16.0,22.0,19271.0,1.0,21.0,153723,13139,Other,Many
949,4.0,,Gangplank,Side.blue,5.0,2990.0,3859.0,2990.0,16.0,,4.0,15.0,14.0,37845.0,1.0,32.0,151148,11977,TopLane_Jungle,Many
950,4.0,14.0,Karma,Side.blue,26.0,1889.0,7944.0,,3.0,9.666666666666666,3.0,16.0,28.0,17616.0,1.0,106.0,40416,11190,Other,Few
951,4.0,,,Side.blue,15.0,0.0,0.0,0.0,7.0,2.2857142857142856,1.0,12.0,12.0,13891.0,0.0,45.0,7395,6276,Other,Few
952,4.0,7.0,Sona,Side.red,4.0,1632.0,1888.0,1632.0,4.0,1.25,1.0,10.0,10.0,7747.0,0.0,39.0,15827,5872,Other,Few
953,12.0,4.0,Yone,Side.blue,3.0,276.0,276.0,276.0,,1.5,0.0,11.0,10.0,8800.0,0.0,10.0,49366,5469,Other,Many
954,4.0,11.0,Ekko,Side.red,4.0,1266.0,12417.0,1266.0,7.0,1.2857142857142858,5.0,14.0,9.0,36647.0,1.0,35.0,193640,11847,TopLane_Jungle,Few
955,4.0,12.0,Kennen,Side.blue,6.0,2731.0,4724.0,2731.0,8.0,1.25,4.0,15.0,16.0,19074.0,1.0,30.0,99018,10032,TopLane_Jungle,Many
956,14.0,,Leona,Side.red,4.0,554.0,933.0,554.0,6.0,0.8333333333333334,1.0,10.0,27.0,14690.0,0.0,43.0,15846,5239,Other,Few
957,12.0,14.0,Sejuani,Side.red,7.0,2960.0,2960.0,2960.0,2.0,5.5,4.0,12.0,19.0,12451.0,1.0,17.0,75931,7952,TopLane_Jungle,Many
958,4.0,12.0,Shen,Side.blue,7.0,0.0,0.0,0.0,4.0,1.75,0.0,14.0,29.0,19051.0,0.0,18.0,80744,7331,TopLane_Jungle,Many
959,14.0,12.0,Camille,Side.blue,7.0,8372.0,20222.0,8372.0,9.0,1.6666666666666667,8.0,18.0,29.0,47211.0,5.0,28.0,195996,15997,TopLane_Jungle,Many
960,4.0,14.0,Bard,Side.red,15.0,,3387.0,286.0,7.0,2.2857142857142856,1.0,13.0,37.0,15127.0,0.0,105.0,16733,8197,Other,Few
961,3.0,4.0,Karma,Side.red,15.0,517.0,563.0,517.0,6.0,2.833333333333333,2.0,14.0,36.0,20591.0,0.0,76.0,50894,9720,Other,Few
962,4.0,14.0,Pyke,Side.red,2.0,0.0,545.0,0.0,3.0,1.0,1.0,7.0,2.0,5995.0,0.0,21.0,3926,4261,Other,Few
963,4.0,7.0,Sona,Side.red,2.0,405.0,613.0,405.0,13.0,0.3076923076923077,2.0,9.0,3.0,15074.0,0.0,26.0,8060,5693,Other,Few
